record_class,数据子库,时间类型,期间,期间月份,抓取/生效时间,品牌,产品类别,网络代际,客户分段,产品系列,套餐名称,月费_HKD,平均月费_HKD,公开价格_HKD,计价单位,本地数据_GB,漫游数据_GB,宽频速度_Mbps,限速_Mbps,合约月数,本地语音,附加收费_HKD,资费类型,来源状态,核验次数,核验状态,来源ID,快照ID,来源URL,归档URL,证据摘录,记录键
formal_product_tariff,3HK / SmarTone / HKBN / HGC / i-CABLE,当前,current,,2026-07-13T08:54:16+08:00,3HK / Hutchison,mobile_consumer_roaming,5G,漫游/跨境客户,3HK World Plan,3HK World Plan HK$368 50GB,368,,,,50,50,,1,,Chinese Mainland and Macau voice 50 minutes; roaming voice 10 + 10 minutes,Limited-time admin fee waiver noted on source page,monthly_plan_fee,parsed_current,2,multi_source_or_multi_snapshot_verified,3hk_world_plan,,https://web.three.com.hk/3hkworld/index-en.html,,shared data #◊ Monthly fee Chinese Mainland and Macau voice minutes ˅ Roaming voice minutes @ 🎁Limited time Admin fee waiver 10GB $198 50 minutes 10 minutes Subscribe 20GB $268 50 minutes 10 minutes Subscribe 30GB $338 50 minutes 10 + 10 minutes * @ Subscribe 50GB $368 50 minutes 10 + 10 minutes * @ Subscribe 70GB $468 100 minutes 10 + 10 minutes * @ Subscribe 100GB $728 200 minutes 20 + 20 minutes * @ Subscribe 200GB $958 300 minutes 20 + 20 minutes * @ Subscribe # Designated Countries and Regions 5G: 5G data roaming servi,850b03019555a328
formal_product_tariff,3HK / SmarTone / HKBN / HGC / i-CABLE,当前,current,,2026-07-13T08:54:16+08:00,3HK / Hutchison,mobile_consumer_roaming,5G,漫游/跨境客户,3HK World Plan,3HK World Plan HK$468 70GB,468,,,,70,70,,1,,Chinese Mainland and Macau voice 100 minutes; roaming voice 10 + 10 minutes,Limited-time admin fee waiver noted on source page,monthly_plan_fee,parsed_current,2,multi_source_or_multi_snapshot_verified,3hk_world_plan,,https://web.three.com.hk/3hkworld/index-en.html,,au voice minutes ˅ Roaming voice minutes @ 🎁Limited time Admin fee waiver 10GB $198 50 minutes 10 minutes Subscribe 20GB $268 50 minutes 10 minutes Subscribe 30GB $338 50 minutes 10 + 10 minutes * @ Subscribe 50GB $368 50 minutes 10 + 10 minutes * @ Subscribe 70GB $468 100 minutes 10 + 10 minutes * @ Subscribe 100GB $728 200 minutes 20 + 20 minutes * @ Subscribe 200GB $958 300 minutes 20 + 20 minutes * @ Subscribe # Designated Countries and Regions 5G: 5G data roaming service countries/regions Asia Pacific Australia 5G Arme,db48429c029b96aa
formal_product_tariff,3HK / SmarTone / HKBN / HGC / i-CABLE,当前,current,,2026-07-13T08:54:16+08:00,3HK / Hutchison,mobile_consumer_roaming,5G,漫游/跨境客户,3HK World Plan,3HK World Plan HK$728 100GB,728,,,,100,100,,1,,Chinese Mainland and Macau voice 200 minutes; roaming voice 20 + 20 minutes,Limited-time admin fee waiver noted on source page,monthly_plan_fee,parsed_current,2,multi_source_or_multi_snapshot_verified,3hk_world_plan,,https://web.three.com.hk/3hkworld/index-en.html,,time Admin fee waiver 10GB $198 50 minutes 10 minutes Subscribe 20GB $268 50 minutes 10 minutes Subscribe 30GB $338 50 minutes 10 + 10 minutes * @ Subscribe 50GB $368 50 minutes 10 + 10 minutes * @ Subscribe 70GB $468 100 minutes 10 + 10 minutes * @ Subscribe 100GB $728 200 minutes 20 + 20 minutes * @ Subscribe 200GB $958 300 minutes 20 + 20 minutes * @ Subscribe # Designated Countries and Regions 5G: 5G data roaming service countries/regions Asia Pacific Australia 5G Armenia Azerbaijan Bahrain 5G Bangladesh Bhutan Brunei Ca,915ae861b475a36f
formal_product_tariff,3HK / SmarTone / HKBN / HGC / i-CABLE,当前,current,,2026-07-13T08:54:16+08:00,3HK / Hutchison,mobile_consumer_roaming,5G,漫游/跨境客户,3HK World Plan,3HK World Plan HK$958 200GB,958,,,,200,200,,1,,Chinese Mainland and Macau voice 300 minutes; roaming voice 20 + 20 minutes,Limited-time admin fee waiver noted on source page,monthly_plan_fee,parsed_current,2,multi_source_or_multi_snapshot_verified,3hk_world_plan,,https://web.three.com.hk/3hkworld/index-en.html,,Subscribe 20GB $268 50 minutes 10 minutes Subscribe 30GB $338 50 minutes 10 + 10 minutes * @ Subscribe 50GB $368 50 minutes 10 + 10 minutes * @ Subscribe 70GB $468 100 minutes 10 + 10 minutes * @ Subscribe 100GB $728 200 minutes 20 + 20 minutes * @ Subscribe 200GB $958 300 minutes 20 + 20 minutes * @ Subscribe # Designated Countries and Regions 5G: 5G data roaming service countries/regions Asia Pacific Australia 5G Armenia Azerbaijan Bahrain 5G Bangladesh Bhutan Brunei Cambodia East Timor Fiji French Polynesia Guam 5G Guam,65468a384fdd4989
formal_product_tariff,3HK / SmarTone / HKBN / HGC / i-CABLE,当前,current,,2026-07-13T08:54:16+08:00,3HK / Hutchison,mobile_consumer_roaming,5G,漫游/跨境客户,3HK World Plan,3HK World Plan HK$198 10GB,198,,,,10,10,,1,,Chinese Mainland and Macau voice 50 minutes; roaming voice 10 minutes,Limited-time admin fee waiver noted on source page,monthly_plan_fee,parsed_current,2,multi_source_or_multi_snapshot_verified,3hk_world_plan_tc,,https://web.three.com.hk/3hkworld/index.html,,遊及衛星服務 外遊數據 外遊服務 IDD服務 內地服務 衛星通訊服務 訪港旅客服務 漫遊覆蓋及收費 增值服務 增值服務 增值服務 本地數據 5G網絡 5G網絡 5G網絡 「易賞錢」獎賞計劃 「易賞錢」獎賞計劃 「易賞錢」獎賞計劃 賺取積分 兌換獎賞 滙豐easy信用卡專屬禮遇 資訊及支援 資訊及支援 常見問題 3Shop地址 My3 App 快速鏈接 3SUPREME 3Business XtraMall EN 世界通用 亞太通用 世界通用數據 #◊ 月費 內地及澳門通話分鐘 ˅ 外遊通話分鐘 @ 🎁限時免行政費 10GB $198 50分鐘 10分鐘 立即上台 20GB $268 50分鐘 10分鐘 立即上台 30GB $338 50分鐘 10 + 10分鐘 * @ 立即上台 50GB $368 50分鐘 10 + 10分鐘 * @ 立即上台 70GB $468 100分鐘 10 + 10分鐘 * @ 立即上台 100GB $728 200分鐘 20 + 20分鐘 * @ 立即上台 200GB $958 300分鐘 20 + 20分鐘 * @ 立即上台 # 適用國家/地區 5G: 支援 5G 數據漫遊服務之國家/地區 亞太區 澳洲 5G 亞,e39919b9105d6525
formal_product_tariff,3HK / SmarTone / HKBN / HGC / i-CABLE,当前,current,,2026-07-13T08:54:16+08:00,3HK / Hutchison,mobile_consumer_roaming,5G,漫游/跨境客户,3HK World Plan,3HK World Plan HK$268 20GB,268,,,,20,20,,1,,Chinese Mainland and Macau voice 50 minutes; roaming voice 10 minutes,Limited-time admin fee waiver noted on source page,monthly_plan_fee,parsed_current,2,multi_source_or_multi_snapshot_verified,3hk_world_plan_tc,,https://web.three.com.hk/3hkworld/index.html,,服務 衛星通訊服務 訪港旅客服務 漫遊覆蓋及收費 增值服務 增值服務 增值服務 本地數據 5G網絡 5G網絡 5G網絡 「易賞錢」獎賞計劃 「易賞錢」獎賞計劃 「易賞錢」獎賞計劃 賺取積分 兌換獎賞 滙豐easy信用卡專屬禮遇 資訊及支援 資訊及支援 常見問題 3Shop地址 My3 App 快速鏈接 3SUPREME 3Business XtraMall EN 世界通用 亞太通用 世界通用數據 #◊ 月費 內地及澳門通話分鐘 ˅ 外遊通話分鐘 @ 🎁限時免行政費 10GB $198 50分鐘 10分鐘 立即上台 20GB $268 50分鐘 10分鐘 立即上台 30GB $338 50分鐘 10 + 10分鐘 * @ 立即上台 50GB $368 50分鐘 10 + 10分鐘 * @ 立即上台 70GB $468 100分鐘 10 + 10分鐘 * @ 立即上台 100GB $728 200分鐘 20 + 20分鐘 * @ 立即上台 200GB $958 300分鐘 20 + 20分鐘 * @ 立即上台 # 適用國家/地區 5G: 支援 5G 數據漫遊服務之國家/地區 亞太區 澳洲 5G 亞美尼亞 阿塞拜疆 巴林 5G 孟加拉 不丹 汶萊,e5c9fec26e3efa43
formal_product_tariff,3HK / SmarTone / HKBN / HGC / i-CABLE,当前,current,,2026-07-13T08:54:16+08:00,3HK / Hutchison,mobile_consumer_roaming,5G,漫游/跨境客户,3HK World Plan,3HK World Plan HK$338 30GB,338,,,,30,30,,1,,Chinese Mainland and Macau voice 50 minutes; roaming voice 10 + 10 minutes,Limited-time admin fee waiver noted on source page,monthly_plan_fee,parsed_current,2,multi_source_or_multi_snapshot_verified,3hk_world_plan_tc,,https://web.three.com.hk/3hkworld/index.html,,增值服務 增值服務 增值服務 本地數據 5G網絡 5G網絡 5G網絡 「易賞錢」獎賞計劃 「易賞錢」獎賞計劃 「易賞錢」獎賞計劃 賺取積分 兌換獎賞 滙豐easy信用卡專屬禮遇 資訊及支援 資訊及支援 常見問題 3Shop地址 My3 App 快速鏈接 3SUPREME 3Business XtraMall EN 世界通用 亞太通用 世界通用數據 #◊ 月費 內地及澳門通話分鐘 ˅ 外遊通話分鐘 @ 🎁限時免行政費 10GB $198 50分鐘 10分鐘 立即上台 20GB $268 50分鐘 10分鐘 立即上台 30GB $338 50分鐘 10 + 10分鐘 * @ 立即上台 50GB $368 50分鐘 10 + 10分鐘 * @ 立即上台 70GB $468 100分鐘 10 + 10分鐘 * @ 立即上台 100GB $728 200分鐘 20 + 20分鐘 * @ 立即上台 200GB $958 300分鐘 20 + 20分鐘 * @ 立即上台 # 適用國家/地區 5G: 支援 5G 數據漫遊服務之國家/地區 亞太區 澳洲 5G 亞美尼亞 阿塞拜疆 巴林 5G 孟加拉 不丹 汶萊 柬埔寨 東帝汶 斐濟 法屬玻尼西亞 關島 5G 關,25f5bb81e1401f9d
formal_product_tariff,3HK / SmarTone / HKBN / HGC / i-CABLE,当前,current,,2026-07-13T08:54:16+08:00,3HK / Hutchison,mobile_consumer_roaming,5G,漫游/跨境客户,3HK World Plan,3HK World Plan HK$368 50GB,368,,,,50,50,,1,,Chinese Mainland and Macau voice 50 minutes; roaming voice 10 + 10 minutes,Limited-time admin fee waiver noted on source page,monthly_plan_fee,parsed_current,2,multi_source_or_multi_snapshot_verified,3hk_world_plan_tc,,https://web.three.com.hk/3hkworld/index.html,,「易賞錢」獎賞計劃 「易賞錢」獎賞計劃 「易賞錢」獎賞計劃 賺取積分 兌換獎賞 滙豐easy信用卡專屬禮遇 資訊及支援 資訊及支援 常見問題 3Shop地址 My3 App 快速鏈接 3SUPREME 3Business XtraMall EN 世界通用 亞太通用 世界通用數據 #◊ 月費 內地及澳門通話分鐘 ˅ 外遊通話分鐘 @ 🎁限時免行政費 10GB $198 50分鐘 10分鐘 立即上台 20GB $268 50分鐘 10分鐘 立即上台 30GB $338 50分鐘 10 + 10分鐘 * @ 立即上台 50GB $368 50分鐘 10 + 10分鐘 * @ 立即上台 70GB $468 100分鐘 10 + 10分鐘 * @ 立即上台 100GB $728 200分鐘 20 + 20分鐘 * @ 立即上台 200GB $958 300分鐘 20 + 20分鐘 * @ 立即上台 # 適用國家/地區 5G: 支援 5G 數據漫遊服務之國家/地區 亞太區 澳洲 5G 亞美尼亞 阿塞拜疆 巴林 5G 孟加拉 不丹 汶萊 柬埔寨 東帝汶 斐濟 法屬玻尼西亞 關島 5G 關島 - 羅塔島 關島 - 塞班島 5G 關島 - 天寧島 印度 印尼,268f5bce6280464d
formal_product_tariff,3HK / SmarTone / HKBN / HGC / i-CABLE,当前,current,,2026-07-13T08:54:16+08:00,3HK / Hutchison,mobile_consumer_roaming,5G,漫游/跨境客户,3HK World Plan,3HK World Plan HK$468 70GB,468,,,,70,70,,1,,Chinese Mainland and Macau voice 100 minutes; roaming voice 10 + 10 minutes,Limited-time admin fee waiver noted on source page,monthly_plan_fee,parsed_current,2,multi_source_or_multi_snapshot_verified,3hk_world_plan_tc,,https://web.three.com.hk/3hkworld/index.html,,分 兌換獎賞 滙豐easy信用卡專屬禮遇 資訊及支援 資訊及支援 常見問題 3Shop地址 My3 App 快速鏈接 3SUPREME 3Business XtraMall EN 世界通用 亞太通用 世界通用數據 #◊ 月費 內地及澳門通話分鐘 ˅ 外遊通話分鐘 @ 🎁限時免行政費 10GB $198 50分鐘 10分鐘 立即上台 20GB $268 50分鐘 10分鐘 立即上台 30GB $338 50分鐘 10 + 10分鐘 * @ 立即上台 50GB $368 50分鐘 10 + 10分鐘 * @ 立即上台 70GB $468 100分鐘 10 + 10分鐘 * @ 立即上台 100GB $728 200分鐘 20 + 20分鐘 * @ 立即上台 200GB $958 300分鐘 20 + 20分鐘 * @ 立即上台 # 適用國家/地區 5G: 支援 5G 數據漫遊服務之國家/地區 亞太區 澳洲 5G 亞美尼亞 阿塞拜疆 巴林 5G 孟加拉 不丹 汶萊 柬埔寨 東帝汶 斐濟 法屬玻尼西亞 關島 5G 關島 - 羅塔島 關島 - 塞班島 5G 關島 - 天寧島 印度 印尼 以色列 5G 日本 5G 哈薩克 5G 科威特 5G 吉爾吉斯斯坦,e2e93e8dce952f07
formal_product_tariff,3HK / SmarTone / HKBN / HGC / i-CABLE,当前,current,,2026-07-13T08:54:16+08:00,3HK / Hutchison,mobile_consumer_roaming,5G,漫游/跨境客户,3HK World Plan,3HK World Plan HK$728 100GB,728,,,,100,100,,1,,Chinese Mainland and Macau voice 200 minutes; roaming voice 20 + 20 minutes,Limited-time admin fee waiver noted on source page,monthly_plan_fee,parsed_current,2,multi_source_or_multi_snapshot_verified,3hk_world_plan_tc,,https://web.three.com.hk/3hkworld/index.html,,問題 3Shop地址 My3 App 快速鏈接 3SUPREME 3Business XtraMall EN 世界通用 亞太通用 世界通用數據 #◊ 月費 內地及澳門通話分鐘 ˅ 外遊通話分鐘 @ 🎁限時免行政費 10GB $198 50分鐘 10分鐘 立即上台 20GB $268 50分鐘 10分鐘 立即上台 30GB $338 50分鐘 10 + 10分鐘 * @ 立即上台 50GB $368 50分鐘 10 + 10分鐘 * @ 立即上台 70GB $468 100分鐘 10 + 10分鐘 * @ 立即上台 100GB $728 200分鐘 20 + 20分鐘 * @ 立即上台 200GB $958 300分鐘 20 + 20分鐘 * @ 立即上台 # 適用國家/地區 5G: 支援 5G 數據漫遊服務之國家/地區 亞太區 澳洲 5G 亞美尼亞 阿塞拜疆 巴林 5G 孟加拉 不丹 汶萊 柬埔寨 東帝汶 斐濟 法屬玻尼西亞 關島 5G 關島 - 羅塔島 關島 - 塞班島 5G 關島 - 天寧島 印度 印尼 以色列 5G 日本 5G 哈薩克 5G 科威特 5G 吉爾吉斯斯坦 老撾 澳門 5G 內地 5G 馬來西亞 5G 蒙古 瑙魯 尼泊爾 紐西,a51946d986a911c2
formal_product_tariff,3HK / SmarTone / HKBN / HGC / i-CABLE,当前,current,,2026-07-13T08:54:16+08:00,3HK / Hutchison,mobile_consumer_roaming,5G,漫游/跨境客户,3HK World Plan,3HK World Plan HK$958 200GB,958,,,,200,200,,1,,Chinese Mainland and Macau voice 300 minutes; roaming voice 20 + 20 minutes,Limited-time admin fee waiver noted on source page,monthly_plan_fee,parsed_current,2,multi_source_or_multi_snapshot_verified,3hk_world_plan_tc,,https://web.three.com.hk/3hkworld/index.html,,siness XtraMall EN 世界通用 亞太通用 世界通用數據 #◊ 月費 內地及澳門通話分鐘 ˅ 外遊通話分鐘 @ 🎁限時免行政費 10GB $198 50分鐘 10分鐘 立即上台 20GB $268 50分鐘 10分鐘 立即上台 30GB $338 50分鐘 10 + 10分鐘 * @ 立即上台 50GB $368 50分鐘 10 + 10分鐘 * @ 立即上台 70GB $468 100分鐘 10 + 10分鐘 * @ 立即上台 100GB $728 200分鐘 20 + 20分鐘 * @ 立即上台 200GB $958 300分鐘 20 + 20分鐘 * @ 立即上台 # 適用國家/地區 5G: 支援 5G 數據漫遊服務之國家/地區 亞太區 澳洲 5G 亞美尼亞 阿塞拜疆 巴林 5G 孟加拉 不丹 汶萊 柬埔寨 東帝汶 斐濟 法屬玻尼西亞 關島 5G 關島 - 羅塔島 關島 - 塞班島 5G 關島 - 天寧島 印度 印尼 以色列 5G 日本 5G 哈薩克 5G 科威特 5G 吉爾吉斯斯坦 老撾 澳門 5G 內地 5G 馬來西亞 5G 蒙古 瑙魯 尼泊爾 紐西蘭 5G 巴基斯坦 帛琉 巴布亞新畿內亞 菲律賓 5G 土耳其 5G 新,d8b280bd29538bc4
formal_product_tariff,3HK / SmarTone / HKBN / HGC / i-CABLE,当前,current,,2026-07-13T08:54:16+08:00,3HK / Hutchison,mobile_consumer_roaming,5G,漫游/跨境客户,3HK World Plan,3HK World Plan HK$158 10GB,158,,,,10,10,,1,,Chinese Mainland and Macau voice 50 minutes; roaming voice 10 minutes,Limited-time admin fee waiver noted on source page,monthly_plan_fee,parsed_current,2,multi_source_or_multi_snapshot_verified,3hk_world_plan_alt,,https://web.three.com.hk/3hkworld/index2-en.html,,d Exclusive Info & Support Info & Support FAQ 3Shop Address My3 App Quick Links 3SUPREME 3Business XtraMall 中 Global APAC Asia Pacific shared data %◊ Monthly fee Chinese Mainland and Macau voice minutes ˅ Roaming voice minutes + 🎁Limited time Admin fee waiver 10GB $158 50 minutes 10 minutes Subscribe 20GB $208 50 minutes 10 minutes Subscribe 30GB $258 50 minutes 10 + 10 minutes * + Subscribe 50GB $288 50 minutes 10 + 10 minutes * + Subscribe 70GB $388 100 minutes 10 + 10 minutes * + Subscribe 100GB $588 200 minutes 20 + 20,1578b871a3e31266
formal_product_tariff,3HK / SmarTone / HKBN / HGC / i-CABLE,当前,current,,2026-07-13T08:54:16+08:00,3HK / Hutchison,mobile_consumer_roaming,5G,漫游/跨境客户,3HK World Plan,3HK World Plan HK$208 20GB,208,,,,20,20,,1,,Chinese Mainland and Macau voice 50 minutes; roaming voice 10 minutes,Limited-time admin fee waiver noted on source page,monthly_plan_fee,parsed_current,2,multi_source_or_multi_snapshot_verified,3hk_world_plan_alt,,https://web.three.com.hk/3hkworld/index2-en.html,,FAQ 3Shop Address My3 App Quick Links 3SUPREME 3Business XtraMall 中 Global APAC Asia Pacific shared data %◊ Monthly fee Chinese Mainland and Macau voice minutes ˅ Roaming voice minutes + 🎁Limited time Admin fee waiver 10GB $158 50 minutes 10 minutes Subscribe 20GB $208 50 minutes 10 minutes Subscribe 30GB $258 50 minutes 10 + 10 minutes * + Subscribe 50GB $288 50 minutes 10 + 10 minutes * + Subscribe 70GB $388 100 minutes 10 + 10 minutes * + Subscribe 100GB $588 200 minutes 20 + 20 minutes * + Subscribe 200GB $798 300 minut,7143f018a3fa2d98
formal_product_tariff,3HK / SmarTone / HKBN / HGC / i-CABLE,当前,current,,2026-07-13T08:54:16+08:00,3HK / Hutchison,mobile_consumer_roaming,5G,漫游/跨境客户,3HK World Plan,3HK World Plan HK$258 30GB,258,,,,30,30,,1,,Chinese Mainland and Macau voice 50 minutes; roaming voice 10 + 10 minutes,Limited-time admin fee waiver noted on source page,monthly_plan_fee,parsed_current,2,multi_source_or_multi_snapshot_verified,3hk_world_plan_alt,,https://web.three.com.hk/3hkworld/index2-en.html,,REME 3Business XtraMall 中 Global APAC Asia Pacific shared data %◊ Monthly fee Chinese Mainland and Macau voice minutes ˅ Roaming voice minutes + 🎁Limited time Admin fee waiver 10GB $158 50 minutes 10 minutes Subscribe 20GB $208 50 minutes 10 minutes Subscribe 30GB $258 50 minutes 10 + 10 minutes * + Subscribe 50GB $288 50 minutes 10 + 10 minutes * + Subscribe 70GB $388 100 minutes 10 + 10 minutes * + Subscribe 100GB $588 200 minutes 20 + 20 minutes * + Subscribe 200GB $798 300 minutes 20 + 20 minutes * + Subscribe % Designa,1a91e57063b66744
formal_product_tariff,3HK / SmarTone / HKBN / HGC / i-CABLE,当前,current,,2026-07-13T08:54:16+08:00,3HK / Hutchison,mobile_consumer_roaming,5G,漫游/跨境客户,3HK World Plan,3HK World Plan HK$288 50GB,288,,,,50,50,,1,,Chinese Mainland and Macau voice 50 minutes; roaming voice 10 + 10 minutes,Limited-time admin fee waiver noted on source page,monthly_plan_fee,parsed_current,2,multi_source_or_multi_snapshot_verified,3hk_world_plan_alt,,https://web.three.com.hk/3hkworld/index2-en.html,,shared data %◊ Monthly fee Chinese Mainland and Macau voice minutes ˅ Roaming voice minutes + 🎁Limited time Admin fee waiver 10GB $158 50 minutes 10 minutes Subscribe 20GB $208 50 minutes 10 minutes Subscribe 30GB $258 50 minutes 10 + 10 minutes * + Subscribe 50GB $288 50 minutes 10 + 10 minutes * + Subscribe 70GB $388 100 minutes 10 + 10 minutes * + Subscribe 100GB $588 200 minutes 20 + 20 minutes * + Subscribe 200GB $798 300 minutes 20 + 20 minutes * + Subscribe % Designated Countries and Regions 5G: 5G data roaming servi,844f45159c3c92ea
